time;EPfilt;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;EP
;ROI#1;ROI#2;ROI#3;ROI#4;ROI#5;ROI#6;ROI#7;ROI#8;ROI#9;ROI#10;ROI#11;ROI#12;ROI#13;ROI#14;ROI#15;ROI#16;ROI#17;ROI#18;ROI#19;ROI#20;ROI#21;ROI#22;ROI#23;ROI#24;ROI#25;ROI#26;ROI#27;ROI#28;ROI#29;ROI#30;ROI#31;ROI#32;ROI#1;ROI#2;ROI#3;ROI#4;ROI#5;ROI#6;ROI#7;ROI#8;ROI#9;ROI#10;ROI#11;ROI#12;ROI#13;ROI#14;ROI#15;ROI#16;ROI#17;ROI#18;ROI#19;ROI#20;ROI#21;ROI#22;ROI#23;ROI#24;ROI#25;ROI#26;ROI#27;ROI#28;ROI#29;ROI#30;ROI#31;ROI#32;
0.165;-80.00;-80.00;-80.00;-80.00;-80.00;-80.00;-80.00;-80.00;-80.00;-80.00;-80.00;-80.00;-80.00;-80.00;-80.00;-80.00;-80.00;-80.00;-80.00;-80.00;-80.00;-80.00;-80.00;-80.00;-80.00;-80.00;-80.00;-80.00;-80.00;-80.00;-80.00;-80.00;-62.30;-103.61;-50.22;-41.25;-72.19;-53.45;-62.41;-127.13;-165.68;-67.92;-7.53;-36.70;-84.42;-3.27;41.92;-41.71;-114.76;-54.99;-85.93;-113.79;-66.04;-78.37;-129.78;-30.94;-113.22;-126.28;-97.10;-104.17;-125.85;-112.20;-94.43;-38.34
0.182;-80.00;-80.00;-80.00;-80.00;-80.00;-80.00;-80.00;-80.00;-80.00;-80.00;-80.00;-80.00;-80.00;-80.00;-80.00;-80.00;-80.00;-80.00;-80.00;-80.00;-80.00;-80.00;-80.00;-80.00;-80.00;-80.00;-80.00;-80.00;-80.00;-80.00;-80.00;-80.00;-194.84;-67.53;-18.86;-126.24;-30.86;-53.73;-129.03;-51.88;-69.18;-88.43;-118.87;-61.27;-10.26;-59.45;-95.17;-87.54;-127.80;-201.41;-56.76;-122.94;-53.21;-109.30;-139.04;-119.99;-142.51;-32.03;-60.89;-70.34;-71.77;-109.46;-81.10;-197.42
0.198;-80.00;-80.00;-80.00;-80.00;-80.00;-80.00;-80.00;-80.00;-80.00;-80.00;-80.00;-80.00;-80.00;-80.00;-80.00;-80.00;-80.00;-80.00;-80.00;-80.00;-80.00;-80.00;-80.00;-80.00;-80.00;-80.00;-80.00;-80.00;-80.00;-80.00;-80.00;-80.00;-33.44;-67.69;-105.73;-76.52;41.68;-108.01;-143.65;-80.29;-130.72;-68.87;-110.13;-81.93;-97.96;-24.52;-74.35;-56.72;9.78;-32.45;-169.75;50.87;-84.26;-161.30;-106.11;-98.21;-85.10;-66.84;-99.66;-217.31;-75.98;-102.41;-105.23;-141.61
0.215;-80.00;-80.00;-80.00;-80.00;-80.00;-80.00;-80.00;-80.00;-80.00;-80.00;-80.00;-80.00;-80.00;-80.00;-80.00;-80.00;-80.00;-80.00;-80.00;-80.00;-80.00;-80.00;-80.00;-80.00;-80.00;-80.00;-80.00;-80.00;-80.00;-80.00;-80.00;-80.00;-88.36;-164.50;-98.57;-125.71;-68.63;-0.96;-67.35;-102.88;-117.66;-37.23;-125.41;-142.46;-14.60;-108.58;-251.65;-100.44;-84.90;-68.96;-194.42;5.27;-55.77;-131.82;-80.38;-47.19;-75.05;-99.67;-62.48;-68.54;-21.74;-88.72;-119.59;-32.92
0.231;-80.00;-80.00;-80.00;-80.00;-80.00;-80.00;-80.00;-80.00;-80.00;-80.00;-80.00;-80.00;-80.00;-80.00;-80.00;-80.00;-80.00;-80.00;-80.00;-80.00;-80.00;-80.00;-80.00;-80.00;-80.00;-80.00;-80.00;-80.00;-80.00;-80.00;-80.00;-80.00;-123.74;6.92;-243.72;-99.08;-31.93;-63.87;-92.45;-56.25;-110.57;-99.21;-68.82;-65.26;-58.64;-65.39;-100.11;-62.99;-0.45;-4.40;-14.23;-44.54;-97.03;-106.65;-75.63;-120.84;-68.89;-99.67;-51.39;-4.23;-112.46;-112.02;-80.00;-13.34
0.248;-80.00;-80.00;-80.00;-80.00;-80.00;-80.00;-80.00;-80.00;-80.00;-80.00;-80.00;-80.00;-80.00;-80.00;-80.00;-80.00;-80.00;-80.00;-80.00;-80.00;-80.00;-80.00;-80.00;-80.00;-80.00;-80.00;-80.00;-80.00;-80.00;-80.00;-80.00;-80.00;86.66;-27.89;-202.54;-17.14;-160.46;-108.97;-62.26;-43.36;-132.26;-69.85;-32.00;-75.64;-29.02;-46.15;-26.39;-74.46;-82.49;-194.51;-96.18;-28.81;-136.95;-81.04;-83.90;-67.23;-136.27;-213.05;-87.39;-60.42;-85.75;-110.93;-74.77;-22.19
0.264;-80.00;-80.00;-80.00;-80.00;-80.00;-80.00;-80.00;-80.00;-80.00;-80.00;-80.00;-80.00;-80.00;-80.00;-80.00;-80.00;-80.00;-80.00;-80.00;-80.00;-80.00;-80.00;-80.00;-80.00;-80.00;-80.00;-80.00;-80.00;-80.00;-80.00;-80.00;-80.00;-158.24;-46.63;-38.72;-71.89;-61.09;-110.57;-4.66;8.50;21.72;-86.53;-111.03;-128.85;-168.83;-116.38;-118.68;-158.86;-51.23;-170.67;-69.47;-167.74;-105.24;34.86;-141.95;-135.31;-52.33;-31.70;-112.53;2.11;-75.26;-78.12;-62.79;-112.82
0.281;-80.00;-80.00;-80.00;-80.00;-80.00;-80.00;-80.00;-80.00;-80.00;-80.00;-80.00;-80.00;-80.00;-80.00;-80.00;-80.00;-80.00;-80.00;-80.00;-80.00;-80.00;-80.00;-80.00;-80.00;-80.00;-80.00;-80.00;-80.00;-80.00;-80.00;-80.00;-80.00;-167.97;-79.06;-130.48;-141.11;-69.01;-151.51;-44.63;-95.15;-103.29;-129.83;-96.04;-33.73;-86.38;-4.17;-189.40;-72.15;-84.89;-98.85;-11.25;-100.35;-90.39;9.60;-63.97;-86.29;-121.32;-115.57;-112.64;-108.64;-38.78;-85.33;-96.85;-70.45
0.297;-80.00;-80.00;-80.00;-80.00;-80.00;-80.00;-80.00;-80.00;-80.00;-80.00;-80.00;-80.00;-80.00;-80.00;-80.00;-80.00;-80.00;-80.00;-80.00;-80.00;-80.00;-80.00;-80.00;-80.00;-80.00;-80.00;-80.00;-80.00;-80.00;-80.00;-80.00;-80.00;-45.56;-54.52;-200.64;-58.85;-74.23;37.69;-51.50;-68.77;-68.13;-125.72;-79.89;-168.62;-122.26;-187.47;-114.36;-69.99;-102.79;-0.15;-89.95;-29.29;-52.62;-97.42;-120.08;-93.91;-32.13;9.77;-83.55;-139.80;-102.19;-111.63;-78.92;-29.58
0.314;-80.00;-80.00;-80.00;-80.00;-80.00;-80.00;-80.00;-80.00;-80.00;-80.00;-80.00;-80.00;-80.00;-80.00;-80.00;-80.00;-80.00;-80.00;-80.00;-80.00;-80.00;-80.00;-80.00;-80.00;-80.00;-80.00;-80.00;-80.00;-80.00;-80.00;-80.00;-80.00;-146.76;-32.99;-138.74;-82.49;-39.01;-55.60;-105.25;-78.76;-68.04;-124.01;-103.74;-18.39;-72.49;49.40;-143.72;-92.27;-61.11;-77.12;-130.33;-134.37;-28.44;-132.20;-80.14;-68.09;-119.44;-60.01;-109.69;-70.04;-44.86;9.52;-56.80;-8.76
0.330;-80.00;-80.00;-80.00;-80.00;-80.00;-80.00;-80.00;-80.00;-80.00;-80.00;-80.00;-80.00;-80.00;-80.00;-80.00;-80.00;-80.00;-80.00;-80.00;-80.00;-80.00;-80.00;-80.00;-80.00;-80.00;-80.00;-80.00;-80.00;-80.00;-80.00;-80.00;-80.00;-114.58;-90.33;-102.88;-82.59;-70.21;-124.03;-106.81;-107.93;-73.50;-139.06;-29.14;-127.87;-21.08;-152.83;-100.30;-39.64;-5.52;-199.75;-11.82;-186.05;-132.62;-0.51;-96.98;-71.79;-41.55;-83.67;-35.87;-73.60;-148.92;-110.28;-48.33;-258.77
0.347;-80.00;-80.00;-80.00;-80.00;-80.00;-80.00;-80.00;-80.00;-80.00;-80.00;-80.00;-80.00;-80.00;-80.00;-80.00;-80.00;-80.00;-80.00;-80.00;-80.00;-80.00;-80.00;-80.00;-80.00;-80.00;-80.00;-80.00;-80.00;-80.00;-80.00;-80.00;-80.00;18.35;-81.84;-142.68;-12.96;-151.42;-42.37;-3.01;-85.61;-84.93;-51.24;-45.01;-54.18;-65.31;-109.32;-141.59;-48.85;26.22;-20.18;-138.93;-48.66;-77.74;-77.91;-87.90;-135.52;-73.17;-38.60;-56.73;-83.04;-51.30;22.82;-100.07;-150.80
0.363;-80.00;-80.00;-80.00;-80.00;-80.00;-80.00;-80.00;-80.00;-80.00;-80.00;-80.00;-80.00;-80.00;-80.00;-80.00;-80.00;-80.00;-80.00;-80.00;-80.00;-80.00;-80.00;-80.00;-80.00;-80.00;-80.00;-80.00;-80.00;-80.00;-80.00;-80.00;-80.00;59.95;-97.49;82.55;-103.24;-63.94;-3.30;-179.75;-79.71;-89.21;-117.49;-35.35;-73.33;-75.32;-33.63;-166.27;-68.79;-117.05;-233.75;-58.86;-176.86;-103.06;-65.88;-75.31;-142.31;-68.48;-81.43;-122.64;-80.13;-130.77;-65.62;-124.75;-50.82
0.380;-80.00;-80.00;-80.00;-80.00;-80.00;-80.00;-80.00;-80.00;-80.00;-80.00;-80.00;-80.00;-80.00;-80.00;-80.00;-80.00;-80.00;-80.00;-80.00;-80.00;-80.00;-80.00;-80.00;-80.00;-80.00;-80.00;-80.00;-80.00;-80.00;-80.00;-80.00;-80.00;-102.12;-42.46;-19.19;-30.10;-61.12;-142.20;-34.73;-96.31;44.68;-48.52;-64.22;-51.49;-120.36;-120.27;-71.61;-27.97;-68.70;-123.21;-139.15;-9.90;-92.81;-126.01;-14.83;-88.01;-133.89;-108.74;-31.82;-97.66;-69.16;-82.68;-58.62;15.62
0.396;-80.00;-80.00;-80.00;-80.00;-80.00;-80.00;-80.00;-80.00;-80.00;-80.00;-80.00;-80.00;-80.00;-80.00;-80.00;-80.00;-80.00;-80.00;-80.00;-80.00;-80.00;-80.00;-80.00;-80.00;-80.00;-80.00;-80.00;-80.00;-80.00;-80.00;-80.00;-80.00;-63.91;-153.99;-198.23;-152.86;-112.20;-114.29;-43.65;-78.81;-94.46;-42.59;-131.55;-71.04;-100.58;17.41;-212.41;-11.66;-112.17;-196.20;-163.26;-135.97;-97.39;-107.06;-27.51;-93.88;-136.07;-140.52;-65.11;-43.67;-16.96;-101.40;-92.45;-105.10
0.413;-80.00;-80.00;-80.00;-80.00;-80.00;-80.00;-80.00;-80.00;-80.00;-80.00;-80.00;-80.00;-80.00;-80.00;-80.00;-80.00;-80.00;-80.00;-80.00;-80.00;-80.00;-80.00;-80.00;-80.00;-80.00;-80.00;-80.00;-80.00;-80.00;-80.00;-80.00;-80.00;-152.12;-77.65;-118.64;-61.16;-118.65;-86.26;-53.57;-72.97;-93.00;-96.08;-72.18;-69.68;18.52;-62.97;76.12;-76.30;-93.93;-88.80;-98.47;-39.31;-111.66;11.18;-69.96;-115.25;-16.11;-79.17;-58.18;-147.74;-95.28;-28.35;-67.13;-208.35
0.429;-80.00;-80.00;-80.00;-80.00;-80.00;-80.00;-80.00;-80.00;-80.00;-80.00;-80.00;-80.00;-80.00;-80.00;-80.00;-80.00;-80.00;-80.00;-80.00;-80.00;-80.00;-80.00;-80.00;-80.00;-80.00;-80.00;-80.00;-80.00;-80.00;-80.00;-80.00;-80.00;-61.63;-76.86;-14.98;-101.16;-91.04;-60.63;-48.31;-115.55;-51.67;-105.57;-82.88;-163.18;-52.89;37.43;-18.00;-66.92;-63.87;57.57;-90.10;-139.98;-52.49;-183.47;-81.46;-49.75;-62.52;-39.06;-82.92;-74.21;-108.29;-52.88;-90.56;-147.19
0.446;-80.00;-80.00;-80.00;-80.00;-80.00;-80.00;-80.00;-80.00;-80.00;-80.00;-80.00;-80.00;-80.00;-80.00;-80.00;-80.00;-80.00;-80.00;-80.00;-80.00;-80.00;-80.00;-80.00;-80.00;-80.00;-80.00;-80.00;-80.00;-80.00;-80.00;-80.00;-80.00;-90.47;-97.92;-17.14;-198.31;-43.23;-129.72;-199.56;-93.16;-109.38;-137.60;-38.78;-2.33;-79.82;-125.74;-71.67;-74.68;-145.43;-50.33;52.96;-6.44;-77.18;-45.86;-71.74;-27.91;-138.43;-63.54;-78.51;-158.59;-109.38;-109.01;-72.32;-143.07
0.462;-80.00;-80.00;-80.00;-80.00;-80.00;-80.00;-80.00;-80.00;-80.00;-80.00;-80.00;-80.00;-80.00;-80.00;-80.00;-80.00;-80.00;-80.00;-80.00;-80.00;-80.00;-80.00;-80.00;-80.00;-80.00;-80.00;-80.00;-80.00;-80.00;-80.00;-80.00;-80.00;-275.97;-60.47;15.55;-89.87;-95.59;-120.32;-72.29;-57.60;-43.71;-30.71;-62.23;-98.77;-111.65;-128.52;-139.25;-7.88;-72.62;2.01;-14.01;-85.16;-23.86;-137.26;-105.62;-95.88;-116.49;-193.11;-69.12;-100.38;31.34;-56.87;-86.47;-35.79
0.479;-80.00;-80.00;-80.00;-80.00;-80.00;-80.00;-80.00;-80.00;-80.00;-80.00;-80.00;-80.00;-80.00;-80.00;-80.00;-80.00;-80.00;-80.00;-80.00;-80.00;-80.00;-80.00;-80.00;-80.00;-80.00;-80.00;-80.00;-80.00;-80.00;-80.00;-80.00;-80.00;27.00;-112.34;23.64;-138.50;-126.60;-136.80;-56.25;-134.32;-186.66;-53.54;-73.57;-46.28;-35.99;-128.60;-78.37;-44.26;-126.91;-43.11;-134.54;-161.46;-31.65;-60.86;-111.93;-83.56;-41.04;-129.21;-57.28;-124.43;-91.55;-63.24;-99.01;-121.78
0.495;-80.00;-80.00;-80.00;-80.00;-80.00;-80.00;-80.00;-80.00;-80.00;-80.00;-80.00;-80.00;-80.00;-80.00;-80.00;-80.00;-80.00;-80.00;-80.00;-80.00;-80.00;-80.00;-80.00;-80.00;-80.00;-80.00;-80.00;-80.00;-80.00;-80.00;-80.00;-80.00;-151.15;-146.31;-58.12;-67.52;-19.27;4.44;-137.53;-90.42;-67.64;-22.30;-59.05;-114.64;-79.23;-54.84;-95.36;-87.60;8.79;36.42;-141.24;-61.81;-96.10;-100.46;-59.39;-106.48;-29.24;-47.25;-110.89;-108.69;-117.21;-182.74;-80.94;119.59
0.512;-80.00;-80.00;-80.00;-80.00;-80.00;-80.00;-80.00;-80.00;-80.00;-80.00;-80.00;-80.00;-80.00;-80.00;-80.00;-80.00;-80.00;-80.00;-80.00;-80.00;-80.00;-80.00;-80.00;-80.00;-80.00;-80.00;-80.00;-80.00;-80.00;-80.00;-80.00;-80.00;-23.62;-148.16;39.70;-35.44;-105.21;-63.14;-183.31;-56.56;-61.63;-243.35;-141.35;-99.59;-61.96;-64.14;-48.53;-165.57;-65.63;-52.27;-202.09;-123.67;-30.36;-20.41;-117.12;-33.85;-62.56;-155.50;-17.66;-72.09;-45.94;-129.68;-70.58;-3.92
0.528;-80.00;-80.00;-80.00;-80.00;-80.00;-80.00;-80.00;-80.00;-80.00;-80.00;-80.00;-80.00;-80.00;-80.00;-80.00;-80.00;-80.00;-80.00;-80.00;-80.00;-80.00;-80.00;-80.00;-80.00;-80.00;-80.00;-80.00;-80.00;-80.00;-80.00;-80.00;-80.00;-98.99;-108.46;-160.26;-115.31;-150.53;-138.76;-53.14;-30.50;-104.34;-89.75;-149.73;-8.57;-57.79;12.16;-211.10;-82.25;-109.32;-155.36;-57.75;-105.32;-66.60;-144.66;-106.32;-83.06;-26.26;-134.44;-1.20;-54.80;-97.34;-40.05;-137.45;-118.68
0.545;-80.00;-80.00;-80.00;-80.00;-80.00;-80.00;-80.00;-80.00;-80.00;-80.00;-80.00;-80.00;-80.00;-80.00;-80.00;-80.00;-80.00;-80.00;-80.00;-80.00;-80.00;-80.00;-80.00;-80.00;-80.00;-80.00;-80.00;-80.00;-80.00;-80.00;-80.00;-80.00;-110.46;-125.34;-73.66;-73.18;-41.70;-10.58;-33.02;-58.15;1.40;-101.36;-104.16;-87.80;-181.56;-40.63;-139.93;-106.69;-72.33;-50.76;-3.85;-82.29;-88.93;-69.78;-56.79;-106.20;9.08;-104.59;-84.60;-113.67;-61.36;-133.45;-174.86;-29.52
0.562;-80.00;-80.00;-80.00;-80.00;-80.00;-80.00;-80.00;-80.00;-80.00;-80.00;-80.00;-80.00;-80.00;-80.00;-80.00;-80.00;-80.00;-80.00;-80.00;-80.00;-80.00;-80.00;-80.00;-80.00;-80.00;-80.00;-80.00;-80.00;-80.00;-80.00;-80.00;-80.00;-1.15;-10.88;61.98;-2.65;-165.89;-137.35;-106.98;-104.72;-86.57;-97.43;-50.07;-57.02;-33.52;-85.21;31.16;-81.23;-190.84;42.49;-110.92;-91.14;-160.32;-82.26;-106.31;-90.80;-88.17;-28.62;-65.79;-59.07;-125.20;-99.98;-121.11;-207.35
0.578;-80.00;-80.00;-80.00;-80.00;-80.00;-80.00;-80.00;-80.00;-80.00;-80.00;-80.00;-80.00;-80.00;-80.00;-80.00;-80.00;-80.00;-80.00;-80.00;-80.00;-80.00;-80.00;-80.00;-80.00;-80.00;-80.00;-80.00;-80.00;-80.00;-80.00;-80.00;-80.00;-112.41;-58.21;-91.40;-46.11;-62.74;-4.98;-63.06;-77.12;-73.03;-115.11;-152.04;-128.95;-78.43;-103.87;-117.49;-95.83;-93.00;-118.04;-93.61;-4.94;-110.53;-110.09;-4.76;-96.11;-100.73;-72.66;-103.36;-67.64;-108.13;-106.66;-111.82;-99.80
0.595;-80.00;-80.00;-80.00;-80.00;-80.00;-80.00;-80.00;-80.00;-80.00;-80.00;-80.00;-80.00;-80.00;-80.00;-80.00;-80.00;-80.00;-80.00;-80.00;-80.00;-80.00;-80.00;-80.00;-80.00;-80.00;-80.00;-80.00;-80.00;-80.00;-80.00;-80.00;-80.00;-138.37;-76.04;-107.23;-26.71;-46.97;-144.00;-38.94;-75.60;-143.94;-118.85;-62.23;-153.01;-28.87;-135.21;-110.78;-158.63;-23.70;-117.75;-83.28;-87.22;-214.84;2.58;-57.12;-90.04;-64.77;-63.03;-86.20;-94.55;-81.79;-99.11;-83.39;-41.47
0.611;-80.00;-80.00;-80.00;-80.00;-80.00;-80.00;-80.00;-80.00;-80.00;-80.00;-80.00;-80.00;-80.00;-80.00;-80.00;-80.00;-80.00;-80.00;-80.00;-80.00;-80.00;-80.00;-80.00;-80.00;-80.00;-80.00;-80.00;-80.00;-80.00;-80.00;-80.00;-80.00;-150.77;-104.26;-130.76;-77.94;-110.74;-56.29;-43.46;-77.82;-130.09;-90.17;-54.63;-101.99;-148.43;-173.73;-77.97;-73.75;-59.06;-60.95;-8.69;-161.10;-62.95;-35.72;-101.32;-76.03;-91.72;-83.55;-54.01;-147.70;-40.71;-100.33;13.32;-75.31
0.628;-80.00;-80.00;-80.00;-80.00;-80.00;-80.00;-80.00;-80.00;-80.00;-80.00;-80.00;-80.00;-80.00;-80.00;-80.00;-80.00;-80.00;-80.00;-80.00;-80.00;-80.00;-80.00;-80.00;-80.00;-80.00;-80.00;-80.00;-80.00;-80.00;-80.00;-80.00;-80.00;-119.33;-84.69;-40.60;-117.57;-73.06;-99.52;-88.62;-74.66;-89.11;-56.18;-126.65;-84.52;-95.38;-145.85;-97.48;-52.55;-112.31;-228.55;-107.28;-91.20;18.35;-24.54;-99.09;-82.20;-116.70;-78.40;-106.78;-22.91;-127.86;-71.29;-59.78;-57.55
0.644;-80.00;-80.00;-80.00;-80.00;-80.00;-80.00;-80.00;-80.00;-80.00;-80.00;-80.00;-80.00;-80.00;-80.00;-80.00;-80.00;-80.00;-80.00;-80.00;-80.00;-80.00;-80.00;-80.00;-80.00;-80.00;-80.00;-80.00;-80.00;-80.00;-80.00;-80.00;-80.00;-25.64;-58.62;-285.32;-67.41;-69.69;-105.86;-51.77;-69.51;-112.50;-27.84;-110.24;-18.94;-116.83;-51.52;-137.90;-103.88;-182.24;-1.65;-77.49;-14.12;-80.40;-39.71;-85.56;-78.31;-58.95;-87.07;-86.11;-102.98;-70.09;24.72;-58.81;-117.75
