time;APfilt;AP
;ROI#1;ROI#1;ROI#2;ROI#3;ROI#4;ROI#5;ROI#6;ROI#7;ROI#8;ROI#9;ROI#10;ROI#11;ROI#12;ROI#13;ROI#14;ROI#15;ROI#16;ROI#17;ROI#18;ROI#19;ROI#20;ROI#21;ROI#22;ROI#23;ROI#24;ROI#25;ROI#26;ROI#27;ROI#28;ROI#29;ROI#30;ROI#31;ROI#32;
0.248;-84.94;-55.59;-71.72;-112.02;-51.84;-100.83;-37.79;-90.77;-104.77;-34.81;-83.30;-124.53;-110.97;-75.94;-100.18;-66.95;-95.70;-113.33;-39.47;-96.87;-69.88;-125.03;-26.32;-107.04;-123.44;-92.15;-90.81;-79.21;-48.39;-75.18;-40.11;-56.63;-114.19
0.264;-87.48;-104.29;-90.23;-82.76;-104.25;-89.36;-119.14;-137.74;-20.63;-68.46;-96.83;-125.92;-77.19;-84.41;-85.68;-114.26;-9.77;-77.88;-75.95;-46.88;-71.02;-84.83;-97.08;-101.94;-95.85;-80.24;-136.85;-35.64;-69.21;-74.39;-101.55;-87.20;-101.33
0.279;-81.34;-76.70;-79.46;-62.04;-74.61;-70.18;-119.23;-119.21;-122.09;-72.01;-106.11;-41.02;-75.26;-117.54;-74.70;-36.20;-96.20;-118.19;-53.31;-69.82;-163.21;-79.06;-121.19;-26.15;-69.58;-113.04;-86.76;-84.10;-53.57;-80.84;-73.48;-113.59;-92.05
0.295;-79.97;-115.28;-35.89;-41.49;-93.65;-87.72;-129.77;-133.06;-75.09;-26.58;-56.85;-127.81;-60.66;-94.24;-96.61;-120.88;-112.09;-79.49;-104.99;-71.44;-102.63;-92.44;-40.95;-81.11;-59.47;-21.81;-38.72;-55.45;-70.91;-120.72;-80.19;-30.59;-104.06
0.310;-71.81;-63.98;-19.07;-62.60;-97.18;-119.50;-75.17;-85.84;-103.27;-89.68;-78.51;-79.72;-46.65;-18.09;-42.91;-86.14;-59.83;-52.32;-79.16;-50.62;-87.90;-59.16;-109.19;-77.52;-84.22;-98.50;-65.58;-165.00;-24.52;-59.32;-86.43;-134.33;-43.10
0.326;-87.32;-69.81;-127.08;-44.02;-66.55;-79.21;-121.22;-75.64;-76.03;-64.15;-77.93;-57.94;-78.86;-71.50;-62.55;-119.29;-108.01;-97.08;-90.39;-85.29;-133.20;-106.62;-121.35;-114.98;-85.21;-64.07;-69.92;-105.20;-99.66;-49.27;-132.85;-45.36;-64.49
0.341;-82.14;-116.75;-108.57;-72.77;-73.73;-68.39;-82.41;-109.70;-50.77;-100.01;-59.57;-64.85;-79.39;-65.07;-82.91;-107.97;-93.53;-68.45;-87.97;-114.75;-55.91;-107.88;-36.76;-78.76;-93.89;-98.63;-56.44;-49.68;-88.01;-95.86;-113.45;-69.92;-35.58
0.357;-82.25;-98.99;-129.73;-56.25;-26.55;-96.05;-61.37;-103.87;-73.12;-113.13;-128.83;-44.10;-72.44;-92.49;-81.12;-74.15;-91.23;-90.85;-75.72;-65.62;-35.95;-117.83;-102.84;-67.36;-84.03;-80.20;-73.91;-102.77;-104.10;-73.23;-78.07;-107.92;-48.39
0.372;-74.57;-119.50;-83.32;-76.04;-86.25;-78.04;-81.23;-42.28;-70.21;-69.24;-68.16;-61.06;-79.05;-43.78;-111.46;-74.48;-108.05;-65.65;-106.84;-76.53;-73.15;-53.64;-46.12;-106.43;-49.77;-78.15;-57.80;-87.85;-79.30;-58.17;-69.47;-97.42;-20.76
0.388;-83.24;-60.53;-122.51;-101.01;-80.27;-87.22;-32.12;-52.88;-104.82;-78.98;-102.08;-80.52;-80.57;-85.35;-28.73;-88.03;-74.36;-77.95;-68.27;-113.62;-64.88;-58.31;-83.57;-73.17;-100.72;-51.09;-103.85;-70.21;-94.03;-85.72;-99.14;-71.99;-114.17
0.403;-80.89;-83.60;-89.83;-120.25;-88.91;-48.91;-98.60;-86.23;-67.16;-117.28;6.68;-152.28;-45.77;-74.05;-86.00;-104.68;-58.09;-110.58;-96.70;-94.45;-119.39;-95.45;-100.92;-28.52;-51.27;-94.55;-62.10;-103.35;-58.15;-75.73;-38.66;-90.59;-128.48
0.419;-74.46;-55.04;-63.57;-96.22;-64.48;-87.06;-42.07;-102.26;-69.35;-62.29;-72.92;-107.76;-69.54;-63.18;-102.59;-87.45;-58.47;-70.60;-55.10;-101.25;-100.50;-94.40;-34.82;-33.81;-54.38;-83.99;-54.40;-10.27;-108.13;-99.58;-40.58;-64.57;-143.43
0.434;-80.19;-95.79;-52.19;-90.15;-94.47;-83.57;-82.50;-50.27;-94.73;-26.21;-101.88;-61.63;-97.54;-39.69;-52.96;-75.03;-89.94;-102.43;-44.51;-83.93;-83.65;-98.85;-81.75;-84.22;-98.25;-95.21;-70.74;-75.55;-121.29;-44.87;-76.77;-52.62;-98.51
0.450;-74.05;-77.42;-70.20;-71.56;-79.61;-95.99;-69.65;-89.03;-85.73;-87.72;-124.71;-30.80;-101.83;-53.34;-73.33;-46.13;-58.26;-113.92;-73.55;-37.13;-86.39;-87.16;-76.60;-93.14;-71.77;-61.37;-78.75;-82.24;-23.86;-72.49;-58.39;-102.38;-50.67
0.465;-86.16;-112.60;-60.80;-47.91;-75.61;-100.11;-60.76;-102.22;-97.57;-134.64;-92.40;-69.53;-85.33;-146.86;-62.98;-58.84;-41.19;-78.52;-93.40;-70.40;-29.48;-118.34;-123.98;-120.70;-76.82;-40.90;-118.00;-72.85;-71.85;-99.39;-62.11;-158.33;-94.01
0.481;-83.54;-51.83;-79.84;-103.15;-93.51;-90.97;-97.29;-62.20;-95.73;-106.28;-73.11;-81.19;-96.52;-92.05;-70.41;-94.66;-41.43;-73.81;-105.02;-192.12;-126.25;-70.05;-69.50;-78.99;-30.04;-83.57;-70.16;-61.52;-60.41;-95.66;-49.82;-45.21;-80.86
0.497;-83.09;-109.22;-76.48;-115.12;-93.48;-141.19;-91.04;-95.52;-100.51;-110.51;-12.15;-111.34;-77.32;-51.94;-27.96;-53.97;-60.07;-146.96;-74.00;-35.03;-104.22;-70.42;-64.87;-34.47;-101.61;-68.46;-39.84;-71.40;-89.44;-77.89;-91.78;-111.43;-128.68
0.512;40.00;28.26;9.13;27.83;34.14;40.00;40.00;-1.88;-20.10;13.08;40.00;20.59;40.00;12.73;-34.35;28.82;14.45;40.00;40.00;32.68;40.00;40.00;40.00;40.00;20.68;40.00;40.00;33.02;40.00;-9.23;40.00;40.00;-0.62
0.528;26.54;-9.34;40.00;-13.79;-1.47;-1.47;-19.41;-16.91;40.00;38.01;14.72;40.00;7.80;16.84;40.00;40.00;-18.47;8.26;-20.11;2.44;33.65;30.03;13.10;15.89;40.00;-8.93;20.65;40.00;22.11;40.00;-8.15;-22.96;31.57
0.543;4.03;40.00;-20.09;-3.63;38.54;-18.09;19.74;-53.77;-27.15;12.97;-5.59;25.03;-35.24;40.00;-32.70;-2.26;40.00;-5.09;11.44;40.00;-29.51;-44.41;17.33;19.01;-2.69;-29.35;0.84;-43.10;8.76;-22.13;-14.89;3.29;-45.09
0.559;-10.08;-32.54;34.37;40.00;40.00;-25.74;-29.78;9.23;-16.32;-65.87;-37.69;-1.00;-18.61;-48.40;-60.18;-41.53;-64.87;-56.87;29.98;-38.77;-9.05;-4.78;-21.41;-85.47;-45.77;-71.88;-17.53;-10.12;-29.89;0.95;-23.07;-37.51;40.00
0.574;-38.77;-54.79;-23.69;-104.54;-34.87;-23.38;-63.26;-89.11;-110.72;34.09;-35.33;-53.43;-67.14;-82.63;-33.86;12.28;-6.71;-27.90;-56.82;-85.24;-43.32;-19.41;29.01;-70.01;-22.69;-20.41;-42.34;-3.45;-31.43;-77.16;-49.79;-60.47;-45.49
0.590;-69.73;-57.50;-76.18;-66.83;-79.59;-50.09;-81.66;-96.70;-60.18;-129.97;-87.60;-54.60;-97.58;-49.95;-44.44;-71.29;-37.38;-72.51;-69.35;-46.94;-75.41;-91.05;-44.77;-104.98;-67.44;-84.78;-34.54;-31.03;-127.06;-72.55;-107.47;-20.40;-82.15
0.605;-72.12;-46.96;-91.76;-136.84;-105.90;-73.23;-136.61;-99.10;-90.64;-65.15;-22.13;-68.04;-64.37;-109.64;-23.19;-52.97;-83.13;-73.10;-63.18;-81.89;-51.73;-88.67;-95.50;-68.36;-68.37;-90.10;-32.68;-17.31;-100.59;-85.19;-52.21;-64.11;-72.80
0.621;-76.89;-52.30;-96.17;15.67;-55.48;-82.46;-26.58;-83.64;-52.39;-28.25;-43.22;-127.54;-95.58;-134.02;-48.44;-72.22;-123.25;-64.41;-65.50;-124.65;-54.21;-85.67;-74.80;-117.62;-30.01;-73.66;-130.48;-64.38;-54.97;-134.51;-82.70;-68.59;-88.71
0.636;-69.92;-95.50;-72.46;17.55;-56.70;-100.61;-96.17;-79.15;-75.30;-24.79;-81.56;7.15;-53.81;-83.22;-114.34;-61.49;-67.62;-78.56;-69.99;-74.39;-65.93;-131.83;-66.68;-89.79;-49.29;-55.46;-25.65;-86.37;-64.86;-66.64;-84.80;-83.29;-95.99
0.652;-69.59;-54.75;-89.35;-96.91;-59.99;-39.46;-96.08;-114.51;-67.02;-88.42;-66.63;-72.26;-55.63;-27.98;-46.68;-42.32;-41.93;-90.97;-45.37;-77.56;-65.09;-82.90;-139.40;-46.00;-77.62;-57.02;-83.63;-66.79;-99.03;-91.28;-57.37;-69.31;-121.78
0.667;-67.21;-56.19;-48.28;-78.76;-95.72;-71.37;-129.54;-63.37;-40.13;-71.61;-104.13;-37.10;-73.23;-67.16;-53.00;-51.86;-92.71;-62.98;-50.56;-45.69;-89.53;-75.75;-86.57;-36.17;-57.21;-49.70;-36.29;-76.70;-93.78;-114.70;-70.76;-41.67;-115.28
0.683;-74.99;-62.73;-109.31;-104.11;-86.83;-56.70;-110.76;-113.78;-62.63;-73.92;-40.15;-89.82;-76.16;-81.16;-79.25;-56.15;-88.71;-91.30;-46.64;-96.02;-119.24;-73.87;-97.07;-46.40;-74.12;-76.77;-10.86;-88.05;-103.46;-53.24;-24.91;-96.42;-122.53
0.698;-84.41;-69.82;-95.80;-119.56;-130.62;-76.50;-89.33;-62.58;-147.25;-48.72;-90.38;-13.50;-82.95;-78.34;-93.46;-85.22;-93.56;-110.70;-70.68;-79.98;-87.99;-106.28;-33.25;-58.59;-73.19;-81.56;-49.34;-64.63;-76.30;-114.54;-81.50;-75.75;-82.26
0.714;-83.70;-73.00;-91.07;-132.62;-74.45;-103.29;-57.97;-85.46;-78.60;-79.14;-67.10;-64.75;-73.39;-87.78;-70.11;-40.56;-71.39;-138.93;-122.68;-79.27;-19.81;-81.98;-85.00;-59.06;-99.43;-125.07;-59.54;-101.50;-80.50;-77.75;-98.13;-48.98;-67.06
0.729;-80.54;-119.92;-65.84;-85.46;-57.83;-95.19;-72.41;-34.49;-53.67;-27.33;-137.29;-62.02;-64.61;-106.82;-92.32;-20.40;-47.57;-60.74;-93.87;-133.05;-37.00;-57.44;-105.41;-96.19;-80.55;-49.67;-81.16;-119.77;-80.42;-88.90;-136.21;-44.39;-80.61
0.745;-68.04;-116.17;-18.49;-115.02;-66.95;-68.92;-61.52;-100.68;-59.47;-111.42;-74.45;-17.36;-33.57;-105.09;-42.94;-56.91;-121.56;-106.79;-72.47;-108.66;-92.47;-65.83;-57.27;-119.92;-26.44;-78.08;-33.46;-75.35;-48.86;-70.39;-83.73;-91.69;-94.50
0.760;-86.89;-113.20;-61.87;-78.78;-89.58;-109.98;-73.83;-115.29;-90.53;-128.19;-91.02;-40.47;-126.47;-117.57;-73.89;-25.74;-84.82;-104.22;-85.30;-125.05;-58.03;-101.97;-120.11;-81.71;-73.86;-38.63;-104.89;-120.07;-53.83;-89.23;-110.98;-82.73;-25.47
0.776;-68.61;-97.00;-28.29;-97.62;-66.67;-75.54;-66.37;-65.89;-74.78;-140.55;-43.17;-28.02;-90.48;-123.07;-66.38;-11.12;-43.58;-92.36;-45.04;-98.81;-76.73;-75.94;-57.06;-9.49;-88.83;-68.82;-31.12;-166.11;-90.87;-55.25;-97.25;-93.55;-72.40
0.791;-80.11;-121.88;-73.23;-69.01;-68.65;-49.30;-84.06;-79.13;-44.33;-117.01;-81.19;-86.01;-93.89;-92.30;-82.00;-46.60;-100.57;-104.89;-54.75;-97.63;-104.42;-107.08;-91.79;-99.40;-46.93;-54.13;-116.90;-72.71;-62.61;-67.71;-81.04;-81.18;-123.86
0.807;-89.54;-113.37;-58.57;-132.39;-110.09;-62.08;-103.21;-78.69;-69.89;-15.45;-93.94;-142.95;-139.77;-100.40;-95.41;-78.93;-97.02;-16.92;-65.13;-140.41;-65.11;-94.11;-44.46;-139.24;-108.85;-40.54;-67.95;-15.73;-113.28;-84.90;-118.82;-55.72;-91.56
0.822;-90.89;-102.33;-106.20;-175.36;-94.47;-84.97;-79.83;-104.33;-101.37;-16.54;-113.83;-109.40;-79.07;-161.95;-53.59;-45.11;-123.05;-101.36;-81.17;-58.72;-102.85;-62.30;-68.64;-128.33;-88.16;-87.07;-84.17;-134.86;-57.76;-65.78;-68.60;-78.33;-94.65
0.838;-77.56;-78.71;-58.14;-60.85;-109.94;-86.62;-70.72;-83.48;-63.35;-132.02;-105.52;-102.82;-86.06;-117.03;-71.78;-1.79;-97.99;-93.82;-49.27;-64.98;-125.03;-79.24;-57.80;-112.40;-58.43;-56.41;-55.64;-140.87;-58.30;-53.35;-95.16;-101.33;-92.60
0.853;-78.70;-59.73;-45.45;-94.94;-81.29;-25.51;-117.06;-134.35;-83.38;-34.44;-38.54;-92.63;-113.74;-6.00;-57.35;-81.57;-80.22;-107.06;-64.06;-100.23;-25.15;-92.56;-75.84;-127.11;-76.94;-85.93;-69.87;-94.58;-98.85;-92.99;-115.41;-90.22;-125.74
0.869;-85.39;-40.76;-83.52;-87.88;-77.64;-88.53;-157.12;-86.28;-77.24;-70.92;-46.37;-106.36;-95.18;-138.60;-83.72;-66.15;-132.60;-62.28;-64.00;-76.10;-127.72;-91.82;-94.56;-132.81;-84.32;-92.26;-100.22;-97.83;-74.03;-49.39;-84.61;-96.50;-56.04
0.884;-91.90;-91.91;-99.38;-136.56;-115.05;-135.12;-119.13;-128.91;-86.42;-48.24;-91.69;-145.00;-117.80;-102.18;-82.86;-81.55;-75.73;-65.41;-83.17;-27.02;-96.23;-59.93;-97.06;-109.36;-78.99;-76.57;-52.23;-111.59;-42.50;-116.27;-76.70;-66.30;-74.45
0.900;-79.49;-28.25;-36.48;-164.13;-88.70;-105.51;-90.55;-37.02;-90.97;-100.59;-99.27;-88.44;-76.32;-92.99;-63.57;-41.67;-89.01;-104.78;-61.29;-135.00;-120.33;-46.58;-16.91;-140.16;-85.02;-48.27;-52.08;-76.65;-101.74;-54.65;-42.10;-102.05;-97.19
0.915;-75.84;-115.85;-56.04;-82.79;-84.79;-62.39;-92.53;-55.19;-66.58;-109.86;-124.67;-99.48;-41.65;-123.20;-62.78;-32.28;-34.01;-67.42;-36.95;-73.17;-128.59;-55.76;-121.52;-89.22;-106.89;-92.73;-87.19;-94.63;-96.71;-43.09;-97.27;-66.36;-24.12
0.931;-76.38;-93.90;-80.58;-89.82;-48.24;-111.19;-107.46;-36.75;-73.03;-56.18;13.16;-84.83;-125.35;-104.11;-87.32;-64.69;-108.42;-57.37;-56.81;-115.19;-60.35;-102.11;-27.80;-124.82;-62.12;-50.45;-50.89;-51.75;-27.28;-125.48;-46.64;-71.41;-92.16
0.946;-81.27;-83.87;-85.64;-55.72;-86.99;-106.92;-74.81;-93.47;-95.15;-29.24;-70.07;-87.99;-121.49;-114.57;-60.92;-16.93;-58.40;-68.14;-121.91;-82.24;-82.46;-53.76;-62.87;-59.99;-42.34;-75.37;-98.27;-105.41;-56.84;-102.49;-103.42;-87.28;-70.96
0.962;-92.65;-89.88;-40.50;-159.70;-108.38;-107.11;-92.15;-73.85;-20.32;-136.58;-78.70;-188.15;-93.84;-91.74;-73.16;-42.29;-88.82;-141.51;-81.26;-66.59;-83.41;-109.61;-79.54;-66.56;-108.84;-94.86;-69.56;-108.06;-97.06;-75.42;-67.68;-76.58;-129.22
0.978;-79.75;-108.01;-93.05;-145.51;-63.18;-109.57;-129.31;-125.46;-80.25;-127.23;-94.76;-37.59;-14.86;-113.28;-84.27;-44.68;-83.88;-50.45;-87.00;-77.22;-91.21;-48.41;-94.43;-90.34;-66.33;-79.02;-59.50;-49.76;-122.40;-72.95;-115.75;-52.12;-65.91
0.993;-67.47;-66.47;-79.89;-69.84;-55.80;-41.94;-152.67;-105.19;-89.90;-44.45;-105.45;-57.13;-99.83;-93.53;-84.17;-111.15;-63.59;-100.81;-38.95;-86.28;-43.98;-66.77;-56.51;-78.92;-55.70;-4.72;-33.54;-72.28;-86.52;-58.15;-59.97;-28.16;-110.66
1.009;-78.38;-37.39;-66.66;-54.46;-54.02;-131.25;-132.40;-113.70;-56.17;-143.36;-98.76;-72.94;-24.68;-68.08;-109.96;-55.05;-83.20;-81.95;-82.89;-29.51;-53.64;-66.69;-128.10;-97.02;-92.65;-75.78;-90.12;-81.06;-89.14;-63.62;-113.65;-104.49;-101.02
1.024;-71.91;-60.39;-43.82;-97.10;-52.45;-98.86;-18.56;-40.25;-34.36;-13.50;-41.09;-121.22;-89.66;-45.53;-60.68;-79.39;-113.92;-68.82;-69.45;-141.52;-58.97;-90.44;-42.07;-23.62;-69.33;-50.33;-64.53;-70.96;-97.92;-108.05;-67.68;-55.31;-92.96
1.040;-71.01;-82.94;-96.08;-62.34;-45.84;-52.82;-75.44;-5.57;-70.29;-53.88;-88.16;-92.76;-54.88;-71.52;-67.55;-83.94;-66.09;-110.74;-78.26;-64.08;-69.53;-55.94;-65.91;-71.10;-70.84;-65.04;-76.18;-95.97;-83.01;-42.93;-77.89;-66.72;-118.99
1.055;-88.40;-52.62;-105.55;-137.82;-90.62;-91.19;-86.99;-107.43;-79.39;-129.96;-125.56;-140.58;-97.26;-70.80;-74.20;-105.28;-88.76;-81.04;-89.21;-89.72;-93.47;-54.88;-99.06;-108.21;-67.74;-99.92;-32.29;-107.49;-45.96;-88.87;-69.23;-80.78;-112.17
1.071;-84.53;-75.63;-84.75;-135.65;-101.60;-83.61;-125.19;-77.04;-112.32;-192.80;-106.80;-96.82;-98.13;-83.57;-84.23;-49.54;-132.45;-111.45;-68.35;-60.07;-88.58;-92.82;-72.65;-36.46;-74.26;-60.50;-71.94;-57.19;-111.34;-67.61;-78.04;-106.78;-50.74
1.086;-79.24;-63.37;-83.51;-90.42;-65.73;-101.36;-78.63;-94.57;-60.38;-118.76;-55.57;-88.06;-37.13;-52.58;-113.70;-36.90;-94.85;-131.60;-78.96;-33.28;-108.45;-85.28;-120.77;-33.41;-68.42;-57.12;-111.95;-78.22;-80.26;-86.69;-116.90;-91.09;-79.42
1.102;-75.93;-93.32;-83.07;-72.16;-83.67;-64.14;-100.99;-111.01;-65.67;-134.78;-134.78;-54.39;-65.87;-87.24;-65.28;-51.86;-121.59;-88.88;-52.69;-59.35;-63.51;-85.17;-98.23;-90.14;-101.45;-83.24;-88.03;-60.69;-56.65;-90.28;-64.96;-65.08;-22.29
1.117;-79.72;-92.24;-54.19;-47.74;-93.30;-63.43;-64.65;-73.62;-79.18;-51.13;-90.12;-75.70;-60.50;-123.04;-109.80;-100.22;-135.85;-114.31;-74.51;-100.35;-29.34;-92.99;-103.35;-87.13;-110.55;-43.92;-87.13;-81.11;-85.33;-52.55;-73.62;-65.12;-63.49
1.133;-77.12;-129.19;-116.23;-63.54;-116.06;-45.01;-66.47;-101.84;-102.29;-19.75;-103.09;-41.36;-12.44;-138.73;-59.71;-50.86;-84.30;-24.95;-97.76;-100.79;-63.57;-49.62;-48.87;-106.41;-40.29;-135.90;-80.99;-92.04;-86.06;-76.07;-55.84;-73.22;-114.44
1.148;-80.63;-104.54;-54.71;-121.46;-69.38;-59.45;-66.39;-33.59;-64.15;-98.61;-59.62;-99.52;-115.19;-114.69;-46.73;-75.12;-26.39;-116.88;-100.74;-101.46;-93.37;-86.18;-101.84;-39.77;-63.66;-116.97;-70.14;-81.02;-48.91;-87.48;-76.34;-53.00;-94.00
1.164;-79.67;-108.45;-128.71;-101.16;-103.16;-38.57;-63.51;-104.86;-47.16;-70.08;-50.23;-107.94;-84.02;-56.09;-119.28;-101.61;-117.24;-74.82;-72.96;-73.12;-58.76;-70.70;-33.08;-68.89;-125.09;-102.67;-63.33;-38.88;-63.83;-75.20;-60.06;-53.80;-80.20
1.179;-75.27;-94.72;-80.99;-58.06;-101.02;-109.13;-84.32;-90.84;-110.56;-156.43;-66.61;-38.42;-23.35;-76.56;-76.55;-91.31;-96.29;-8.52;-120.60;-86.53;-94.47;-70.70;-63.18;-57.66;-91.09;-46.16;-85.28;-44.14;-55.22;-86.38;-85.38;-80.78;-20.36
1.195;-93.13;-80.58;-102.92;-42.42;-94.90;-136.81;-59.91;-120.82;-96.49;-70.74;-73.85;-118.07;-109.47;-91.84;-107.36;-106.20;-62.63;-81.49;-125.27;-79.22;-75.35;-48.43;-89.65;-74.51;-136.39;-58.22;-88.58;-50.04;-103.95;-82.84;-101.60;-85.17;-54.65
1.210;-69.88;-66.75;-51.69;-58.94;-26.55;-113.28;-37.52;-100.22;-89.20;-48.55;-81.58;-106.67;-124.11;-17.17;-76.47;-21.06;-58.25;-55.32;-105.53;-21.91;-37.42;-77.28;-60.69;-47.06;-111.41;-59.70;-56.61;-137.47;-62.30;-42.61;-76.47;-54.91;-109.08
1.226;-77.01;-52.19;-41.36;-140.54;-41.31;-80.74;-59.50;-81.33;-81.70;-25.91;-96.41;-90.76;-75.64;-33.17;-38.66;-81.59;-82.04;-73.91;-87.18;-74.12;-85.50;-106.26;-99.93;-57.36;-71.78;-78.91;-122.83;-99.00;-48.18;-91.60;-98.08;-64.83;-79.58
