time;EPfilt;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;EP
;ROI#1;ROI#2;ROI#3;ROI#4;ROI#5;ROI#6;ROI#7;ROI#8;ROI#9;ROI#10;ROI#11;ROI#12;ROI#13;ROI#14;ROI#15;ROI#16;ROI#17;ROI#18;ROI#19;ROI#20;ROI#21;ROI#22;ROI#23;ROI#24;ROI#25;ROI#26;ROI#27;ROI#28;ROI#29;ROI#30;ROI#31;ROI#32;ROI#1;ROI#2;ROI#3;ROI#4;ROI#5;ROI#6;ROI#7;ROI#8;ROI#9;ROI#10;ROI#11;ROI#12;ROI#13;ROI#14;ROI#15;ROI#16;ROI#17;ROI#18;ROI#19;ROI#20;ROI#21;ROI#22;ROI#23;ROI#24;ROI#25;ROI#26;ROI#27;ROI#28;ROI#29;ROI#30;ROI#31;ROI#32;
0.193;-80.00;-80.00;-80.00;-80.00;-80.00;-80.00;-80.00;-80.00;-80.00;-80.00;-80.00;-80.00;-80.00;-80.00;-80.00;-80.00;-80.00;-80.00;-80.00;-80.00;-80.00;-80.00;-80.00;-80.00;-80.00;-80.00;-80.00;-80.00;-80.00;-80.00;-80.00;-80.00;-3.14;310.80;-164.15;-111.40;-40.08;-48.50;-154.93;-142.55;-59.68;134.70;-99.99;-113.87;63.67;-59.43;30.01;-95.89;-31.73;-95.16;6.10;-316.14;-42.95;-36.40;-8.73;-226.46;-233.65;-324.02;84.32;8.27;-91.66;-32.20;-105.47;-46.79
0.208;-80.00;-80.00;-80.00;-80.00;-80.00;-80.00;-80.00;-80.00;-80.00;-80.00;-80.00;-80.00;-80.00;-80.00;-80.00;-80.00;-80.00;-80.00;-80.00;-80.00;-80.00;-80.00;-80.00;-80.00;-80.00;-80.00;-80.00;-80.00;-80.00;-80.00;-80.00;-80.00;-182.89;-218.05;268.07;-258.87;-76.25;-87.11;-167.44;18.22;-117.67;50.10;-360.27;-497.39;-134.00;-121.09;-46.22;-72.48;-33.73;-75.22;-148.39;-154.57;-130.06;-173.74;-36.46;-143.28;-185.55;-234.50;-89.64;41.75;-148.48;-218.64;-26.55;-118.80
0.223;-80.00;-80.00;-80.00;-80.00;-80.00;-80.00;-80.00;-80.00;-80.00;-80.00;-80.00;-80.00;-80.00;-80.00;-80.00;-80.00;-80.00;-80.00;-80.00;-80.00;-80.00;-80.00;-80.00;-80.00;-80.00;-80.00;-80.00;-80.00;-80.00;-80.00;-80.00;-80.00;-35.19;-121.21;-114.36;-197.12;-22.73;-151.54;-140.73;-123.18;-349.27;8.42;409.13;-279.28;-0.16;-62.67;79.09;5.28;-46.24;-134.12;-174.73;-113.11;-103.20;68.38;-58.38;-110.50;108.13;-7.14;-79.58;-214.94;48.99;-65.56;-148.08;-46.99
0.238;-80.00;-80.00;-80.00;-80.00;-80.00;-80.00;-80.00;-80.00;-80.00;-80.00;-80.00;-80.00;-80.00;-80.00;-80.00;-80.00;-80.00;-80.00;-80.00;-80.00;-80.00;-80.00;-80.00;-80.00;-80.00;-80.00;-80.00;-80.00;-80.00;-80.00;-80.00;-80.00;-9.25;106.72;-562.51;29.27;-73.31;-254.51;29.51;-6.73;-15.67;34.12;384.55;126.99;-31.29;-91.23;-60.05;-34.92;-101.40;-48.85;-72.59;24.10;-94.30;-221.77;-32.38;37.65;-33.37;-85.54;54.96;-126.81;-10.82;104.32;-79.41;-156.11
0.252;-80.00;-80.00;-80.00;-80.00;-80.00;-80.00;-80.00;-80.00;-80.00;-80.00;-80.00;-80.00;-80.00;-80.00;-80.00;-80.00;-80.00;-80.00;-80.00;-80.00;-80.00;-80.00;-80.00;-80.00;-80.00;-80.00;-80.00;-80.00;-80.00;-80.00;-80.00;-80.00;-97.43;-17.93;-56.31;-344.63;10.51;-90.93;-103.68;-100.81;-31.92;-1632.06;-310.71;42.78;-119.31;-53.48;-176.51;22.47;-69.55;-137.63;-32.54;-81.10;-67.01;-1.54;-4.98;-30.03;-222.19;-143.34;-75.86;-185.26;-4.26;-140.67;-135.78;-158.89
0.267;-80.00;-80.00;-80.00;-80.00;-80.00;-80.00;-80.00;-80.00;-80.00;-80.00;-80.00;-80.00;-80.00;-80.00;-80.00;-80.00;-80.00;-80.00;-80.00;-80.00;-80.00;-80.00;-80.00;-80.00;-80.00;-80.00;-80.00;-80.00;-80.00;-80.00;-80.00;-80.00;-81.94;-275.64;-233.58;167.67;-149.94;-84.57;-335.53;-324.54;-145.04;75.41;-377.61;-278.16;-189.49;-64.51;-150.43;23.73;-51.00;-98.09;-51.39;-159.40;-104.73;-129.46;-79.52;-80.28;-90.48;-81.70;-125.09;-112.76;42.97;-311.49;68.60;-111.29
0.282;-80.00;-80.00;-80.00;-80.00;-80.00;-80.00;-80.00;-80.00;-80.00;-80.00;-80.00;-80.00;-80.00;-80.00;-80.00;-80.00;-80.00;-80.00;-80.00;-80.00;-80.00;-80.00;-80.00;-80.00;-80.00;-80.00;-80.00;-80.00;-80.00;-80.00;-80.00;-80.00;-94.41;-138.35;-54.49;151.50;-20.47;69.27;54.84;-5.88;103.68;17.36;116.06;-199.75;-88.77;-104.98;-112.62;-40.75;-20.15;-147.30;-10.98;14.02;36.16;-81.52;8.07;-146.99;14.58;93.35;104.40;-73.19;9.25;59.85;-43.67;-121.24
0.297;-80.00;-80.00;-80.00;-80.00;-80.00;-80.00;-80.00;-80.00;-80.00;-80.00;-80.00;-80.00;-80.00;-80.00;-80.00;-80.00;-80.00;-80.00;-80.00;-80.00;-80.00;-80.00;-80.00;-80.00;-80.00;-80.00;-80.00;-80.00;-80.00;-80.00;-80.00;-80.00;-28.87;282.21;-432.07;67.47;-9.49;-46.88;-10.29;-11.50;-197.82;-675.22;139.76;-144.34;-148.78;-3.89;141.48;-81.86;-24.67;-124.14;-30.82;-9.00;-48.64;-85.00;-92.39;-144.96;4.85;-28.34;-112.72;-74.25;-38.35;19.47;-121.56;-72.45
0.312;-80.00;-80.00;-80.00;-80.00;-80.00;-80.00;-80.00;-80.00;-80.00;-80.00;-80.00;-80.00;-80.00;-80.00;-80.00;-80.00;-80.00;-80.00;-80.00;-80.00;-80.00;-80.00;-80.00;-80.00;-80.00;-80.00;-80.00;-80.00;-80.00;-80.00;-80.00;-80.00;-79.65;-493.06;-21.98;-125.17;-55.49;-70.85;-190.89;-30.46;-156.88;120.93;-190.09;-182.97;-16.13;-86.66;-218.95;-48.37;-149.50;-229.02;-168.01;91.02;-111.25;11.24;-156.58;-44.93;-116.21;13.84;-67.04;-90.77;-22.44;-70.17;-33.08;-81.54
0.327;-80.00;-80.00;-80.00;-80.00;-80.00;-80.00;-80.00;-80.00;-80.00;-80.00;-80.00;-80.00;-80.00;-80.00;-80.00;-80.00;-80.00;-80.00;-80.00;-80.00;-80.00;-80.00;-80.00;-80.00;-80.00;-80.00;-80.00;-80.00;-80.00;-80.00;-80.00;-80.00;-119.00;64.01;35.88;-98.04;-101.76;-180.87;-100.23;-32.59;-346.05;418.89;-7.06;-232.70;-137.37;-22.89;-75.10;-125.23;-7.15;-187.88;-40.48;-82.09;17.43;53.29;-148.57;-24.36;-264.17;-59.63;-104.33;-6.34;15.14;-99.45;-136.24;-83.64
0.342;-80.00;-80.00;-80.00;-80.00;-80.00;-80.00;-80.00;-80.00;-80.00;-80.00;-80.00;-80.00;-80.00;-80.00;-80.00;-80.00;-80.00;-80.00;-80.00;-80.00;-80.00;-80.00;-80.00;-80.00;-80.00;-80.00;-80.00;-80.00;-80.00;-80.00;-80.00;-80.00;-2.07;-305.21;-158.04;-509.73;-157.80;-47.67;-67.65;-65.96;-63.05;-681.98;269.44;187.42;-75.83;112.09;-345.77;-134.68;-140.61;-44.67;21.87;-116.71;-134.36;-157.23;-12.89;-78.38;-51.29;-63.94;-67.60;88.26;-109.32;-21.53;-54.56;12.64
0.356;-80.00;-80.00;-80.00;-80.00;-80.00;-80.00;-80.00;-80.00;-80.00;-80.00;-80.00;-80.00;-80.00;-80.00;-80.00;-80.00;-80.00;-80.00;-80.00;-80.00;-80.00;-80.00;-80.00;-80.00;-80.00;-80.00;-80.00;-80.00;-80.00;-80.00;-80.00;-80.00;-38.32;-219.56;107.39;-164.16;-161.98;5.16;43.20;-117.34;-164.25;-393.47;-80.77;-3.06;-35.62;-17.31;-335.13;-150.10;-94.31;-64.71;-21.09;-81.43;-52.14;-88.81;-143.97;-93.30;43.38;-129.63;-97.82;-193.30;-81.01;-63.93;-130.45;7.66
0.371;-80.00;-80.00;-80.00;-80.00;-80.00;-80.00;-80.00;-80.00;-80.00;-80.00;-80.00;-80.00;-80.00;-80.00;-80.00;-80.00;-80.00;-80.00;-80.00;-80.00;-80.00;-80.00;-80.00;-80.00;-80.00;-80.00;-80.00;-80.00;-80.00;-80.00;-80.00;-80.00;-136.55;-164.74;-38.28;-61.11;-57.75;-166.98;-49.60;-86.98;247.01;693.47;-974.72;-164.23;-27.24;-27.43;96.81;-123.56;-29.77;-82.72;-94.09;-57.36;-2.59;-88.60;-78.14;-69.21;-99.25;-136.58;-52.33;-7.94;136.17;-109.81;-169.74;-13.68
0.386;-80.00;-80.00;-80.00;-80.00;-80.00;-80.00;-80.00;-80.00;-80.00;-80.00;-80.00;-80.00;-80.00;-80.00;-80.00;-80.00;-80.00;-80.00;-80.00;-80.00;-80.00;-80.00;-80.00;-80.00;-80.00;-80.00;-80.00;-80.00;-80.00;-80.00;-80.00;-80.00;-198.49;117.67;-16.82;-6.12;-91.04;-38.16;-64.66;-155.37;-197.52;-42.83;294.17;-244.51;-121.09;-91.15;-76.13;-164.69;-32.77;-33.32;-224.96;-109.14;-108.54;-120.65;-105.76;-73.82;-141.91;111.52;-232.98;-45.21;-22.50;75.74;-58.43;-218.59
0.401;-80.00;-80.00;-80.00;-80.00;-80.00;-80.00;-80.00;-80.00;-80.00;-80.00;-80.00;-80.00;-80.00;-80.00;-80.00;-80.00;-80.00;-80.00;-80.00;-80.00;-80.00;-80.00;-80.00;-80.00;-80.00;-80.00;-80.00;-80.00;-80.00;-80.00;-80.00;-80.00;-62.34;-118.07;-450.85;112.22;-127.31;-14.78;-22.14;6.25;-124.84;313.96;129.20;27.26;-90.93;-60.57;133.43;-195.72;-81.15;-36.04;-124.75;-16.66;-125.77;-160.71;-155.03;6.09;-179.74;-178.25;-61.49;-67.59;-126.95;-62.20;82.65;-154.74
0.416;-80.00;-80.00;-80.00;-80.00;-80.00;-80.00;-80.00;-80.00;-80.00;-80.00;-80.00;-80.00;-80.00;-80.00;-80.00;-80.00;-80.00;-80.00;-80.00;-80.00;-80.00;-80.00;-80.00;-80.00;-80.00;-80.00;-80.00;-80.00;-80.00;-80.00;-80.00;-80.00;-6.80;-298.29;386.45;17.76;-48.15;-31.37;-242.86;-20.58;31.43;337.84;-702.19;64.23;-83.90;-34.97;-152.15;-12.29;-84.10;-2.52;-37.29;-47.82;-98.32;-126.39;41.34;-121.01;-201.01;152.53;-359.11;-53.01;-297.59;-158.21;-14.44;-124.84
0.431;-80.00;-80.00;-80.00;-80.00;-80.00;-80.00;-80.00;-80.00;-80.00;-80.00;-80.00;-80.00;-80.00;-80.00;-80.00;-80.00;-80.00;-80.00;-80.00;-80.00;-80.00;-80.00;-80.00;-80.00;-80.00;-80.00;-80.00;-80.00;-80.00;-80.00;-80.00;-80.00;-238.18;-275.65;66.77;7.30;-144.59;-2.81;-162.41;-290.54;-261.50;-572.86;-165.96;-397.64;-26.95;-82.41;-113.21;-25.55;-10.54;50.91;-99.68;-94.87;-76.14;-11.44;-66.87;32.32;-21.77;95.82;-57.23;-150.67;-95.38;-29.38;-52.10;-13.42
0.446;-80.00;-80.00;-80.00;-80.00;-80.00;-80.00;-80.00;-80.00;-80.00;-80.00;-80.00;-80.00;-80.00;-80.00;-80.00;-80.00;-80.00;-80.00;-80.00;-80.00;-80.00;-80.00;-80.00;-80.00;-80.00;-80.00;-80.00;-80.00;-80.00;-80.00;-80.00;-80.00;18.82;47.35;-312.59;-179.32;-32.88;-102.09;-12.65;-49.55;67.97;-1057.73;650.43;79.20;25.29;-126.88;93.15;-52.87;-164.15;-43.43;-97.61;-154.52;-52.50;-28.84;-128.54;-137.08;164.28;44.53;-280.04;13.87;-173.02;-148.92;-29.51;-35.34
0.460;-80.00;-80.00;-80.00;-80.00;-80.00;-80.00;-80.00;-80.00;-80.00;-80.00;-80.00;-80.00;-80.00;-80.00;-80.00;-80.00;-80.00;-80.00;-80.00;-80.00;-80.00;-80.00;-80.00;-80.00;-80.00;-80.00;-80.00;-80.00;-80.00;-80.00;-80.00;-80.00;-23.24;136.58;183.90;89.77;-128.44;-59.04;-27.30;-123.20;-48.00;-21.53;35.07;145.72;-163.24;-92.96;-118.49;-90.87;-117.56;-59.86;-202.98;-136.07;-35.36;-46.71;-42.09;-76.92;16.06;-64.94;-57.05;-227.91;-257.53;-173.08;-197.86;-37.50
0.475;-106.69;-131.58;-126.11;-119.23;-101.27;-107.10;-103.44;-92.61;-91.88;-96.32;-124.80;-108.20;-85.44;-84.65;-97.51;-98.34;-89.86;-105.14;-96.93;-103.00;-102.50;-112.94;-98.58;-93.07;-82.95;-105.81;-114.80;-104.33;-114.60;-101.03;-101.79;-91.21;-87.61;35.04;-209.18;-204.50;-117.14;-101.86;12.35;124.83;-130.11;-283.92;-174.48;-136.10;-70.22;-237.48;-177.00;-126.59;-123.46;-160.20;-112.31;-78.17;-99.54;30.14;-173.52;-155.64;-69.02;-246.91;-93.18;-200.88;-86.06;-211.84;-82.32;-57.82
0.490;-106.69;-131.58;-126.11;-119.23;-101.27;-107.10;-103.44;-92.61;-91.88;-96.32;-124.80;-108.20;-85.44;-84.65;-97.51;-98.34;-89.86;-105.14;-96.93;-103.00;-102.50;-112.94;-98.58;-93.07;-82.95;-105.81;-114.80;-104.33;-114.60;-101.03;-101.79;-91.21;-151.18;-37.42;-344.03;259.29;-98.69;-236.13;-129.00;-116.57;68.94;623.97;-391.44;-155.71;-131.25;-239.76;41.09;-84.91;-156.81;-46.61;-85.87;-98.29;-222.54;-116.72;-42.99;-88.96;-203.69;-268.50;5.00;12.03;-205.01;47.07;-92.12;-63.52
0.505;-17.51;40.74;27.92;11.84;-30.21;-16.57;-25.14;-50.49;-52.19;-41.79;24.87;-13.99;-67.27;-69.11;-39.00;-37.06;-56.92;-21.15;-40.37;-26.17;-27.34;-2.89;-36.52;-49.41;-73.09;-19.59;1.46;-23.04;0.98;-30.78;-28.99;-53.77;58.37;-73.38;-136.13;37.09;-6.61;-28.79;-67.02;-232.87;71.34;264.89;-281.11;-77.26;-43.42;-208.86;-127.60;-142.31;-135.43;43.96;49.19;-180.43;-82.20;13.05;30.26;-195.47;-186.47;-249.08;-96.81;-1.21;-20.84;-247.67;-138.93;-143.05
0.520;-17.51;40.74;27.92;11.84;-30.21;-16.57;-25.14;-50.49;-52.19;-41.79;24.87;-13.99;-67.27;-69.11;-39.00;-37.06;-56.92;-21.15;-40.37;-26.17;-27.34;-2.89;-36.52;-49.41;-73.09;-19.59;1.46;-23.04;0.98;-30.78;-28.99;-53.77;-55.43;119.83;259.13;114.03;-80.41;-115.50;113.48;-214.00;-202.40;-628.50;-505.27;133.22;22.65;-194.53;-157.20;54.88;76.94;96.85;-102.18;123.20;-103.93;153.00;57.55;1.27;-137.07;-168.18;0.63;-93.73;51.76;84.08;52.74;-24.37
0.535;59.36;189.26;160.68;124.81;31.04;61.47;42.35;-14.20;-17.97;5.21;153.88;67.21;-51.61;-55.72;11.43;15.76;-28.53;51.25;8.39;40.04;37.44;91.96;16.97;-11.77;-64.58;54.73;101.67;47.03;100.60;29.78;33.75;-21.50;3.59;261.47;359.42;116.80;-43.86;-78.10;102.12;140.08;-196.67;302.06;-148.71;-208.10;-22.74;-23.68;173.18;124.60;-30.08;82.64;-16.64;232.62;80.39;-20.63;8.22;-28.56;-6.85;54.11;-133.77;200.89;142.77;88.77;96.99;-2.20
0.550;59.36;189.26;160.68;124.81;31.04;61.47;42.35;-14.20;-17.97;5.21;153.88;67.21;-51.61;-55.72;11.43;15.76;-28.53;51.25;8.39;40.04;37.44;91.96;16.97;-11.77;-64.58;54.73;101.67;47.03;100.60;29.78;33.75;-21.50;35.31;230.59;-41.89;293.48;-9.83;35.79;40.37;92.89;-85.00;973.87;-61.90;-371.33;-111.67;-51.45;236.92;9.40;104.59;97.26;-43.37;-35.34;62.51;80.25;-28.12;68.79;-105.92;39.65;-47.64;46.06;-19.43;119.67;16.25;-49.93
0.564;59.36;189.26;160.68;124.81;31.04;61.47;42.35;-14.20;-17.97;5.21;153.88;67.21;-51.61;-55.72;11.43;15.76;-28.53;51.25;8.39;40.04;37.44;91.96;16.97;-11.77;-64.58;54.73;101.67;47.03;100.60;29.78;33.75;-21.50;214.98;223.14;222.71;190.40;61.79;61.25;-71.88;-34.06;146.21;-641.49;350.50;310.49;-131.28;-34.11;169.84;216.10;-33.07;140.91;36.14;132.21;100.00;163.08;37.38;65.98;-183.97;-98.43;258.48;184.48;48.72;-80.29;89.78;52.76
0.579;59.36;189.26;160.68;124.81;31.04;61.47;42.35;-14.20;-17.97;5.21;153.88;67.21;-51.61;-55.72;11.43;15.76;-28.53;51.25;8.39;40.04;37.44;91.96;16.97;-11.77;-64.58;54.73;101.67;47.03;100.60;29.78;33.75;-21.50;19.70;-187.53;8.13;8.85;-132.35;155.47;-87.15;-103.12;-18.89;324.78;304.11;78.74;-121.24;-110.21;-22.26;-26.56;-101.37;-9.58;36.26;133.64;63.44;-44.14;-17.04;-15.51;-7.48;119.64;69.75;43.28;-28.55;79.64;115.06;-84.70
0.594;45.58;162.64;136.89;104.56;20.06;47.48;30.25;-20.70;-24.11;-3.22;130.75;52.65;-54.42;-58.12;2.39;6.29;-33.62;38.27;-0.35;28.17;25.83;74.96;7.38;-18.52;-66.11;41.41;83.70;34.47;82.75;18.92;22.50;-27.28;107.98;160.86;-91.35;-90.22;93.24;116.94;117.50;-66.73;140.84;-486.65;361.16;-117.40;-201.97;-25.59;-0.86;-81.10;-53.01;5.35;12.82;-4.02;-36.19;119.40;6.76;19.95;-67.47;168.10;-31.11;42.37;98.07;-20.50;-33.93;57.44
0.609;45.58;162.64;136.89;104.56;20.06;47.48;30.25;-20.70;-24.11;-3.22;130.75;52.65;-54.42;-58.12;2.39;6.29;-33.62;38.27;-0.35;28.17;25.83;74.96;7.38;-18.52;-66.11;41.41;83.70;34.47;82.75;18.92;22.50;-27.28;146.66;146.18;423.72;-286.31;158.67;130.04;17.22;-58.61;145.13;-98.32;-251.96;-110.89;-132.69;-9.67;44.41;-42.78;-78.13;162.82;-77.04;65.89;-47.17;-16.79;-4.11;-2.29;-222.48;351.91;22.30;63.76;46.04;-32.24;19.02;27.12
